13.3129,-5.0832,17.3997,4.2624,-3.867,-68.1091,3.75
13.3291,-5.1223,17.442,4.2249,-3.751,-67.4336,3.76
13.3456,-5.1608,17.4839,4.1885,-3.6406,-66.7521,3.77
13.3625,-5.1987,17.5254,4.1533,-3.5252,-66.0658,3.78
13.3797,-5.2362,17.5667,4.1192,-3.4,-65.3726,3.79
13.3971,-5.2731,17.6075,4.0862,-3.3003,-64.6739,3.8
13.4149,-5.3095,17.648,4.0545,-3.1763,-63.9708,3.81
13.433,-5.3455,17.6883,4.0238,-3.0626,-63.2615,3.82
13.4514,-5.3809,17.7282,3.9943,-2.9535,-62.547,3.83
13.4701,-5.4159,17.7678,3.966,-2.836,-61.8276,3.84
13.4892,-5.4504,17.8073,3.9387,-2.7232,-61.1025,3.85
13.5086,-5.4844,17.8464,3.9126,-2.6105,-60.3718,3.86
13.5282,-5.518,17.8853,3.8876,-2.5019,-59.6368,3.87
13.5482,-5.551,17.9239,3.8637,-2.3861,-58.8977,3.88
13.5684,-5.5836,17.9623,3.841,-2.2778,-58.1548,3.89
13.589,-5.6158,18.0005,3.8193,-2.1597,-57.4072,3.9
13.6099,-5.6475,18.0385,3.7988,-2.0548,-56.6551,3.91
13.6311,-5.6789,18.0763,3.7794,-1.9376,-55.8987,3.92
13.6526,-5.7097,18.1139,3.7611,-1.8324,-55.1384,3.93
13.6744,-5.7401,18.1513,3.7439,-1.7189,-54.3755,3.94
13.6965,-5.7701,18.1886,3.7278,-1.6084,-53.6091,3.95
13.7189,-5.7998,18.2258,3.7129,-1.4958,-52.8384,3.96
13.7417,-5.8289,18.2627,3.699,-1.3898,-52.0648,3.97
13.7647,-5.8577,18.2996,3.6862,-1.2775,-51.2897,3.98
13.7881,-5.8861,18.3364,3.6745,-1.1658,-50.5112,3.99
13.8117,-5.914,18.3729,3.664,-1.0592,-49.7306,4
13.8357,-5.9415,18.4095,3.6545,-0.9463,-48.9483,4.01
13.86,-5.9687,18.4459,3.6461,-0.838,-48.1634,4.02
