12.9422,-4.9495,14.4175,8.0001,-0.0002,-2.3264,2.88
13.0221,-4.9528,14.4976,8.0001,-0.0002,-2.329,2.89
13.1022,-4.9561,14.5777,8.0001,-0.0002,-2.3296,2.9
13.182,-4.9593,14.6576,8.0001,-0.0002,-2.3283,2.91
13.262,-4.9625,14.7376,8.0001,-0.0002,-2.3252,2.92
13.342,-4.9658,14.8177,8.0001,-0.0002,-2.3203,2.93
13.4218,-4.969,14.8975,8.0001,-0.0002,-2.3136,2.94
13.5016,-4.9722,14.9774,8.0001,-0.0002,-2.3051,2.95
13.5818,-4.9754,15.0577,8.0001,-0.0001,-2.295,2.96
13.6617,-4.9786,15.1377,8.0001,-0.0001,-2.2832,2.97
13.7414,-4.9818,15.2174,8.0001,-0.0001,-2.2697,2.98
13.8214,-4.9849,15.2975,8.0001,-0.0001,-2.2547,2.99
13.9014,-4.9881,15.3775,8.0001,-0.0001,-2.2381,3
13.9814,-4.9912,15.4576,8.0001,-0.0001,-2.2199,3.01
14.0614,-4.9942,15.5377,8.0001,-0.0001,-2.2003,3.02
14.1412,-4.9973,15.6175,8.0001,-0.0001,-2.1791,3.03
14.2212,-5.0003,15.6975,8.0001,-0.0001,-2.1565,3.04
14.3012,-5.0033,15.7776,8.0001,-0.0001,-2.1325,3.05
14.3811,-5.0062,15.8576,8.0001,-0.0001,-2.107,3.06
14.4611,-5.0091,15.9376,8.0001,-0.0001,-2.0801,3.07
14.541,-5.012,16.0176,8.0001,-0.0001,-2.0519,3.08
14.6209,-5.0148,16.0975,8.0001,-0.0001,-2.0223,3.09
14.701,-5.0176,16.1777,8.0001,-0.0001,-1.9913,3.1
14.7808,-5.0203,16.2575,8.0001,-0.0001,-1.959,3.11
14.8608,-5.023,16.3375,8.0001,-0.0001,-1.9254,3.12
14.9407,-5.0256,16.4175,8.0001,-0.0001,-1.8905,3.13
15.0206,-5.0282,16.4975,8.0001,-0.0001,-1.8544,3.14
15.1007,-5.0308,16.5776,8.0001,-0.0001,-1.817,3.15
15.1807,-5.0332,16.6576,8.0001,-0.0001,-1.7782,3.16
15.2606,-5.0357,16.7376,8.0001,-0.0001,-1.7383,3.17
15.3405,-5.038,16.8175,8.0001,-0.0001,-1.6972,3.18
15.4205,-5.0403,16.8975,8.0001,-0.0001,-1.6548,3.19
15.5004,-5.0426,16.9775,8.0001,-0.0001,-1.6112,3.2
15.5805,-5.0448,17.0577,8.0001,-0.0001,-1.5664,3.21
